level_0,level_1,level_2,correct_data
6,0,13,2.40166886155652e-06
6,0,14,1.190620623226212e-06
6,0,15,-5.436471009553443e-07
6,0,16,-2.7380920481490643e-06
6,0,17,-5.140332799982581e-06
6,0,18,-7.217346972764982e-06
6,0,19,-8.100766838399942e-06
6,0,20,-7.470064267535719e-06
6,0,21,-5.817938740911911e-06
6,0,22,-4.437497111852237e-06
6,0,23,-4.248698741876687e-06
6,0,24,-5.297908580178894e-06
6,1,0,-3.510172662127541e-06
6,1,1,-6.020189629120783e-06
6,1,2,-6.625983322519559e-06
6,1,3,-4.0514322485056846e-06
6,1,4,1.1382423678232614e-06
6,1,5,6.0767591090203675e-06
6,1,6,7.678405496156296e-06
6,1,7,5.631379910723378e-06
6,1,8,3.007861459337438e-06
6,1,9,3.581743347861704e-06
6,1,10,8.146275771167511e-06
6,1,11,1.3576488911382686e-05
6,1,12,1.564552244993705e-05
6,1,13,1.284754417656055e-05
6,1,14,7.561037749728749e-06
6,1,15,3.6179248666267814e-06
6,1,16,2.935471136965824e-06
6,1,17,4.50354098010031e-06
6,1,18,6.285973452567657e-06
6,1,19,7.491830295062887e-06
6,1,20,8.8930000362806e-06
6,1,21,1.1211924887626241e-05
6,1,22,1.3764397795526647e-05
6,1,23,1.5000748904433082e-05
6,1,24,1.4228320135877578e-05
6,2,0,-3.5101508342543733e-06
6,2,1,-5.215345741315308e-06
6,2,2,-7.845988992402164e-06
6,2,3,-9.059409192950041e-06
6,2,4,-8.033610476216083e-06
6,2,5,-6.031469910176021e-06
6,2,6,-5.2610580371012234e-06
6,2,7,-6.385154215071784e-06
6,2,8,-8.019984062593191e-06
6,2,9,-7.910766844006505e-06
6,2,10,-5.520309141906858e-06
6,2,11,-2.608058860214838e-06
6,2,12,-2.028241609178358e-06
6,2,13,-4.981087915084702e-06
6,2,14,-1.018100389665557e-05
6,2,15,-1.4672627949399914e-05
6,2,16,-1.643026650453383e-05
6,2,17,-1.5394676531492566e-05
6,2,18,-1.330435208545032e-05
6,2,19,-1.1799168890609126e-05
6,2,20,-1.1652910498852437e-05
6,2,21,-1.244668401698297e-05
6,2,22,-1.3649884407313678e-05
6,2,23,-1.4736048107293217e-05
6,2,24,-1.5633556409866455e-05
7,0,0,-3.743157923352463e-06
7,0,1,-1.0316211200025283e-06
7,0,2,1.671293673446121e-06
7,0,3,3.866922691809723e-06
7,0,4,5.587772913304498e-06
7,0,5,7.153643052520498e-06
7,0,6,8.466657289971145e-06
7,0,7,8.947665034246294e-06
7,0,8,8.021175136872381e-06
7,0,9,5.943868470589532e-06
7,0,10,3.7602924399913085e-06
7,0,11,2.64413324050245e-06
7,0,12,2.8661270761937206e-06
7,0,13,3.697523116516293e-06
7,0,14,4.000083632069954e-06
7,0,15,3.2532051166531454e-06
7,0,16,1.6791167831894645e-06
7,0,17,-1.3724583345595938e-07
7,0,18,-1.987667776635088e-06
7,0,19,-3.966999852305275e-06
7,0,20,-6.131240752851451e-06
7,0,21,-7.97445839512286e-06
7,0,22,-8.797341564909986e-06
7,0,23,-8.19473292200428e-06
7,0,24,-6.613183457693955e-06
7,1,0,1.1988528600722975e-05
7,1,1,9.030649514859906e-06
7,1,2,5.185252016376733e-06
7,1,3,3.2870830672032463e-06
7,1,4,3.82338081421246e-06
